temperature_2m_min,temperature_2m,temperature_2m_max,total_precipitation_sum,surface_pressure,u_component_of_wind_10m,total_evaporation_sum,v_component_of_wind_10m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,soil_temperature_level_1
279.5506250593397,283.5879259831684,289.3429782655504,0.0115861694248944,69462.84118763825,-5.329975364676565,-0.1292436097670967,-0.8726777303895009,278.05794475463085,0.0198624129895875,286.56232382016174
281.851142472691,286.123476871409,292.08451897568176,0.10944870200066435,73426.32134593982,-4.628832047632203,-0.11449017991577012,-0.270349394750951,280.23560872115075,0.0733252462215637,289.4552845420825
284.15165988604224,288.65902775964963,294.82605968581305,0.2073112345764343,77389.8015042414,-3.9276887305878425,-0.09973675006444355,0.33197894088759894,282.41327268767066,0.1267880794535399,292.3482452640033
286.45217729939355,291.19457864789024,297.5676003959444,0.30517376715220423,81353.28166254298,-3.2265454135434815,-0.08498332021311697,0.934307276526149,284.59093665419056,0.18025091268551607,295.24120598592407
288.7526947127448,293.73012953613085,300.3091411060757,0.40303629972797417,85316.76182084458,-2.5254020964991204,-0.07022989036179039,1.536635612164699,286.76860062071046,0.23371374591749228,298.1341667078449
291.05321212609607,296.26568042437145,303.05068181620703,0.5008988323037441,89280.24197914614,-1.8242587794547593,-0.05547646051046383,2.1389639478032487,288.94626458723036,0.2871765791494685,301.02712742976564
293.3537295394474,298.80123131261206,305.7922225263384,0.5987613648795141,93243.72213744774,-1.1231154624103983,-0.04072303065913725,2.741292283441799,291.12392855375026,0.3406394123814447,303.9200881516864
295.65424695279864,301.33678220085267,308.53376323646967,0.6966238974552841,97207.20229574932,-0.4219721453660368,-0.025969600807810675,3.343620619080349,293.30159252027016,0.3941022456134209,306.8130488736072
297.9547643661499,303.8723330890933,311.275303946601,0.794486430031054,101170.6824540509,0.2791711716783236,-0.0112161709564841,3.9459489547188986,295.47925648679006,0.4475650788453971,309.706009595528
